sample_idx,iteration,adv_text,orig_text,iou
40,116,thecanvas where people um stand without gettingscal,the area where people can stand without getting wet,0.5462278558338416
40,117,thefc where people drie standмон getting promise,the area where people can stand without getting wet,0.0
40,118,the Rey where peopleграф standമ gettingantics,the area where people can stand without getting wet,0.0001905507976668
40,119,the industrial where people研 stand Gruppe getting quelques,the area where people can stand without getting wet,0.0011266070966158
40,120,the records where people Ни standCert gettingále,the area where people can stand without getting wet,3.480612985669818e-05
40,121,the mét where people invariantair without gettingvim,the area where people can stand without getting wet,0.6698197448276896
40,122,the=% where peopleSA stand without getting wet,the area where people can stand without getting wet,0.944271519214652
40,123,thejet where people can stand without gettingNumber,the area where people can stand without getting wet,0.7541984502668303
40,124,відбу charset where people过 stand without getting wet,the area where people can stand without getting wet,0.9574617289845112
40,125,theフ where people kann standaset getting wet,the area where people can stand without getting wet,0.0
40,126,theķ where people can standío getting wet,the area where people can stand without getting wet,0.6070058580391915
40,127,thesoap where people Frei standcono getting stages,the area where people can stand without getting wet,0.0
40,128,thegener where peopleServ stand without gettingג,the area where people can stand without getting wet,0.863480065214168
40,129,the error where people adapted stand without getting wet,the area where people can stand without getting wet,0.568501608305257
40,130,theym where peopleizza stand without getting wet,the area where people can stand without getting wet,0.9282066915631416
40,131,theusetts where peopleInfo stand without getting wet,the area where people can stand without getting wet,0.4819371486498933
40,132,the area where people rendering stand Memorial getting wet,the area where people can stand without getting wet,0.0
40,133,the dst where people beskre standvity gettingStore,the area where people can stand without getting wet,0.0663529757747306
40,134,theля where people cand standboards getting gesch,the area where people can stand without getting wet,0.6139054796764911
40,135,the area where people-% standWikispecies getting wet,the area where people can stand without getting wet,0.0
40,136,the communities where peopleäck stand without getting wet,the area where people can stand without getting wet,0.9559574403032975
40,137,thestatement where people)& stand without gettingUID,the area where people can stand without getting wet,0.7520842474769625
40,138,the mongodb where people intersect stand统 gettingbool,the area where people can stand without getting wet,0.6438814164992398
40,139,theices where people reliableobs without getting wet,the area where people can stand without getting wet,0.8917623519925927
40,140,theatabase where people Studiosorph without getting wet,the area where people can stand without getting wet,0.7491110773438675
40,141,theán where people subscription Theerb getting wet,the area where people can stand without getting wet,0.0
40,142,the capital where people куucheaves getting wet,the area where people can stand without getting wet,0.0002440750774938
40,143,the forms where peoplefire standComplete getting wet,the area where people can stand without getting wet,0.0
40,144,the Schutz where people Mira standLaunch getting wet,the area where people can stand without getting wet,0.0
40,145,the area where peopleÏ WithinIS getting wet,the area where people can stand without getting wet,0.0
40,146,theizers where people Ukrain standampio getting Lil,the area where people can stand without getting wet,0.0004025996434117
40,147,theFI where people Bild stand Bond gettinguuid,the area where people can stand without getting wet,0.837272700038943
40,148,the muit where people bless standgress getting Bridge,the area where people can stand without getting wet,0.9240390482001206
40,149,theή where people}}_{\ stand without getting wet,the area where people can stand without getting wet,0.9413865961360132
40,150,thefootball where people isolated standati getting wet,the area where people can stand without getting wet,0.0
40,151,the charset where people Campion standbec getting nuit,the area where people can stand without getting wet,0.0099433888234964
40,152,theguard where people can standapes getting everything,the area where people can stand without getting wet,0.7228730612859497
40,153,theЭ where people can standVis gettingcallback,the area where people can stand without getting wet,0.8198501253960851
40,154,the charset where people Pon standcomo getting ihnen,the area where people can stand without getting wet,0.0
40,155,the charset where people Grand stand Descriille fe,the area where people can stand without getting wet,0.9473025353302248
40,156,the what where people repair standISidervik,the area where people can stand without getting wet,0.7595258771729348
40,157,the what where people leaving stand without Chris Bible,the area where people can stand without getting wet,0.0090850396605792
40,158,the Méd where people possib stand Pythonering wet,the area where people can stand without getting wet,0.0
40,159,the charset where people Ole stand racing getting先,the area where people can stand without getting wet,0.0
40,160,the charset where people Boys standege gettingRightarrow,the area where people can stand without getting wet,0.6358065457449577
40,161,the区 where people Wolf stand withoutப Hills,the area where people can stand without getting wet,0.1028715489147142
40,162,theálva where peoplePager standParameter getting wet,the area where people can stand without getting wet,0.0
40,163,"the area where people Wir stand()"" getting hög",the area where people can stand without getting wet,0.0
40,164,the Test where peopleû standCE getting wet,the area where people can stand without getting wet,7.451916508727435e-05
40,165,thelichen where people can standള getting flat,the area where people can stand without getting wet,0.9592742540110948
40,166,the area where peoplemiddle standmapscre cens,the area where people can stand without getting wet,0.0074426455919588
40,167,the vectors where people Bil standDEX gettingparagraph,the area where people can stand without getting wet,0.0009172067995597
40,168,theimes where people CS standCE getting wet,the area where people can stand without getting wet,0.0
40,169,theвей where people Å stand Brothersthick stupid,the area where people can stand without getting wet,0.0007563887838348
40,170,"theсно where people],[ stand withouticio occupation",the area where people can stand without getting wet,0.0447623512332329
40,171,the area where peopleecycle stand withoutDen guid,the area where people can stand without getting wet,0.5066978264522133
40,172,the deleting where people Ukrain stand Hot gettingvisible,the area where people can stand without getting wet,0.0
40,173,theichts where peopleüssen stand withouterne wet,the area where people can stand without getting wet,0.6912317136487177
40,174,the extent where people injured purchase withoutider gh,the area where people can stand without getting wet,0.0486518636003171
40,175,theichts where peopleÅ standХVisualdbo,the area where people can stand without getting wet,0.8500007455231323
40,176,the images where people Musik stand withoutracle wet,the area where people can stand without getting wet,0.0031507443272149
40,177,theuration where people Rosen standEYruleщих,the area where people can stand without getting wet,8.817564588660609e-06
40,178,theul where people can stand withoutraham annotation,the area where people can stand without getting wet,0.9490764151223996
40,179,thefund where people Valid standляет getting wet,the area where people can stand without getting wet,4.973973682705243e-06
40,180,the area where peopleส During withoutilleék,the area where people can stand without getting wet,3.450655624568667e-05
40,181,theними where peopleRU standrvmcat cele,the area where people can stand without getting wet,0.7901691174277437
40,182,the WHERE where people acts stand withoutSign linux,the area where people can stand without getting wet,0.8269179522103443
40,183,theвали where peopleFactencyнологи getting wet,the area where people can stand without getting wet,0.0
40,184,thephabet where people Based stand才 getting Dialog,the area where people can stand without getting wet,1.537231753059089e-05
40,185,the repositories where peoplelipse standRIider Rudolf,the area where people can stand without getting wet,0.3385778660352855
40,186,the implementing where people інших stand without getting Ivan,the area where people can stand without getting wet,0.7928202548128844
40,187,thelassen where people Pay stand similarlou漢,the area where people can stand without getting wet,0.9539083517888184
40,188,theency where people conditions standIdentityvir sche,the area where people can stand without getting wet,2.488924286923191e-06
40,189,theauer where people Barcelona stand without gettingfish,the area where people can stand without getting wet,0.6948205491211942
40,190,theency where people Britann stand without getting Уи,the area where people can stand without getting wet,0.7103001434890006
40,191,the яких where peopleENV stand without worship Adel,the area where people can stand without getting wet,0.959280819841124
40,192,theVA where people can standorageInvocation Shaw,the area where people can stand without getting wet,0.8689692165569018
40,193,the communities where people executes standgot getting les,the area where people can stand without getting wet,0.9508501793405656
40,194,the divs where peopleшло stand \zenie ram,the area where people can stand without getting wet,0.2332399883701353
40,195,the h where peopleENV standaves gettingCho,the area where people can stand without getting wet,0.0
40,196,themysql where peopleSing betом gettingEmpty,the area where people can stand without getting wet,0.8062896163150307
40,197,the WHERE where people Rach stand cinqhapsCho,the area where people can stand without getting wet,0.0008381135575172
40,198,the Championships where peopleсно standapes getting tag,the area where people can stand without getting wet,0.6063362994783666
40,199,theamsung where people RewriteCond stand französGraph premier,the area where people can stand without getting wet,0.2829878299544571
40,200,the versions where people your stand OrthTri wet,the area where people can stand without getting wet,0.0033980161369617
41,0,something showing that they are skating,something showing that they are skating,0.8706467661690098
41,1,something showing that they are skating,something showing that they are skating,0.8706467661690098
41,12,somethingnavbar that they are skating,something showing that they are skating,0.0
41,16,anyone showing that they are skating,something showing that they are skating,0.0159907998138057
41,23,something showing that they are scalarating,something showing that they are skating,0.063291139240505
41,29,lasci showing that they are skating,something showing that they are skating,0.2732240437158096
41,30,nä showing that they are skating,something showing that they are skating,0.1056146425921319
41,32,names showing that they are skating,something showing that they are skating,0.0645243886826262
41,35,something showing that they areOptating,something showing that they are skating,0.5801169590642596
41,37,something showing：{$\ are mismaating,something showing that they are skating,0.0
41,39,something showing that they arecontentsating,something showing that they are skating,0.0712979890310769
41,40,something showing that they are♣ating,something showing that they are skating,0.3646449704141742
41,43,something showing that they sessionlahating,something showing that they are skating,0.2322404371584487
41,44,something showing that theyenders деревняating,something showing that they are skating,0.0
41,46,something showing that they are requiredating,something showing that they are skating,0.2147197839297626
41,48,something showing that they månFullating,something showing that they are skating,0.1020481494789758
41,49,Daily showing that they are skating,something showing that they are skating,0.1387373343725534
41,51,des showing that they aresplating,something showing that they are skating,0.0
41,52,вра showing that they are skating,something showing that they are skating,0.4451273046531654
41,53,tricky showing that theyste historicalating,something showing that they are skating,0.009367681498829
41,55,TT showing that they are rightsating,something showing that they are skating,0.0
41,57,something showing that they are phraseating,something showing that they are skating,0.0544229149115407
41,58,Because showing that they are�ating,something showing that they are skating,0.0144277456647398
41,59,ция showing that theyQUidgeating,something showing that they are skating,0.0086975914362176
41,61,wagen showing that they arehalbating,something showing that they are skating,0.014090343970161
41,63,something showing that they arenpmating,something showing that they are skating,0.0
41,64,something showing that they are diversesating,something showing that they are skating,0.1461959224266461
41,65,ент showing that they are好ating,something showing that they are skating,0.0087956698240865
41,66,ק showing that they Biography更ating,something showing that they are skating,0.0088734677625778
41,67,Enlaces showing that they areraftating,something showing that they are skating,0.0
41,68,somethingobserv that they are listadeating,something showing that they are skating,0.0
41,69,location showing that they are mobilating,something showing that they are skating,0.0
41,70,seguito showing that they are skating,something showing that they are skating,0.0502586844050221
41,71,стре showing that they are Typeating,something showing that they are skating,0.0340356564019445
41,72,something showing that they are)^{\ating,something showing that they are skating,0.1636167922497221
41,73,bundle showing that they arefindating,something showing that they are skating,0.0123018689377808
41,74,something showing that they Aur Turkeyating,something showing that they are skating,0.0400177856825249
41,76,debut showing that they areicedating,something showing that they are skating,0.0084372211255036
41,77,something showing that they are workaroundating,something showing that they are skating,0.0272435897435875
41,78,飛 showing that theyὺ skating,something showing that they are skating,0.0222301389383682
41,79,something showing that they are диаating,something showing that they are skating,0.2062228654124308
41,80,Sony showing that they are wszyst Vik,something showing that they are skating,0.0
41,82,something XML that they are constraintating,something showing that they are skating,0.0
41,84,fkow that they are skating,something showing that they are skating,0.0
41,85,something showing that they areentyating,something showing that they are skating,0.092297692557683
41,86,ministre showing that they are skating,something showing that they are skating,0.03484865408243
41,87,something showing that they are croating,something showing that they are skating,0.0621390161322433
41,88,Alc showing that they rewrite skating,something showing that they are skating,0.0
41,89,Parliament shook that they are skating,something showing that they are skating,0.0
41,91,something showing that they are Vicating,something showing that they are skating,0.0642445033525641
41,92,overishop that theyitution skating,something showing that they are skating,0.0
41,93,something showing that they areÁating,something showing that they are skating,0.154526166902399
41,94,somethingže that they are Kennedyating,something showing that they are skating,0.0
41,95,something²). that theyлекс skating,something showing that they are skating,0.0
41,96,something kont that they are skating,something showing that they are skating,0.0
41,97,per showing that they are Passwordating,something showing that they are skating,0.0093770931011386
41,98,ühr showing that they are rundating,something showing that they are skating,0.009054238370237
41,99,П showing that they are éditionilo,something showing that they are skating,0.0
41,100,Géographie showingSing they are usoating,something showing that they are skating,0.0
41,101,Register eyes that they are numerating,something showing that they are skating,0.0331034482758617
41,102,something showing that they areisonsating,something showing that they are skating,0.0
41,103,", showing that they are skating",something showing that they are skating,0.3289855072463529
41,104,Thomas showing that they are skating,something showing that they are skating,0.0889035232136948
41,105,stan showingutes they are skating,something showing that they are skating,0.0
41,106,expr showing that they are $|\ating,something showing that they are skating,0.0212649945474371
41,107,jsf showing that they are drivenating,something showing that they are skating,0.0078374873937472
41,108,Ice showing that they are skating,something showing that they are skating,0.0
41,109,Pay showing that they are dévelating,something showing that they are skating,0.0108718377587287
41,110,cx showing that they are skating,something showing that they are skating,0.4700162074553533
41,111,assets showing that they are Voidating,something showing that they are skating,0.0
41,112,ális showing that they are skating,something showing that they are skating,0.3870458135860368
41,113,int showing hvor they are Hyperating,something showing that they are skating,0.0091753911304552
41,114,Browמ that they are simplating,something showing that they are skating,0.0
41,115,Bank showing that they are skating,something showing that they are skating,0.0
41,116,Manager showing that they are skating,something showing that they are skating,0.3570300157977318
41,117,ionwer that they areéroïating,something showing that they are skating,0.0
41,118,somethingisp that they are dialogating,something showing that they are skating,0.0
41,119,bash showingitsch they are zdobating,something showing that they are skating,0.0
41,120,certific showing that they are Treeating,something showing that they are skating,0.0128073560198677
41,121,something showing that they are Steinating,something showing that they are skating,0.1842849067269539
41,122,tweede=% that they are/$ating,something showing that they are skating,0.0083027303209324
41,123,Parse showing that they are Sovietating,something showing that they are skating,0.0
41,124,відбу showing that they are Césarating,something showing that they are skating,0.0092658588738417
41,125,bug showing that they are gegründetating,something showing that they are skating,0.0386719721462317
41,126,whitespacerix that they are innerhalbating,something showing that they are skating,0.0
41,127,something showing that they are gestionating,something showing that they are skating,0.100751879699243
41,128,Stuartrass that they are Sameating,something showing that they are skating,0.0
41,130,anze showing that they are skating,something showing that they are skating,0.0858571825507061
41,131,binding showing that they are Halfating,something showing that they are skating,0.0
41,132,something showing están they are XPating,something showing that they are skating,0.0
41,133,)) fled that they are катеating,something showing that they are skating,0.0
41,134,bia showing that they are comenzating,something showing that they are skating,0.0084338000756879
41,135,essage showing that they are Victorating,something showing that they are skating,0.0767876012680494
41,136,ein showing that they are Саating,something showing that they are skating,0.0090631808278866
41,137,somethingiei]]; they are Bobbyating,something showing that they are skating,0.0217151746937186
41,138,ype showing that they are Alwaysating,something showing that they are skating,0.0087510167447339
41,139,abc showing that they areelijating,something showing that they are skating,0.0118069371161663
41,140,Collectionatabase that they areDOCating,something showing that they are skating,0.0
41,141,공 showing that they are zoalsating,something showing that they are skating,0.0098646768685974
41,142,isomorphismetal that they are Sameating,something showing that they are skating,0.0
41,143,CTIONлле Request they are SomComplete,something showing that they are skating,0.00230920217065
41,144,From showing that they are Svensating,something showing that they are skating,0.009527244312205
41,145,ے showing that they are Withinating,something showing that they are skating,0.0085519282953704
41,146,incef that they are URIating,something showing that they are skating,0.0
41,147,w showing that they are photographating,something showing that they are skating,0.0089155593656236
41,148,window showing окон they are Хронологиating,something showing that they are skating,0.0
41,149,nah showing that they are overflowating,something showing that they are skating,0.0011015237745547
41,150,defined showing that they are Retrieating,something showing that they are skating,0.0114845216623108
41,151,"∪ showing , they are skating",something showing that they are skating,0.0
41,152,Quando showing that they are pressoating,something showing that they are skating,0.0089449541284403
41,153,yield showing that they are Belowating,something showing that they are skating,0.0003865481252415
41,154,distsupport that they are Testamentating,something showing that they are skating,0.0
41,155,IST showing snapshot they areentlichtating,something showing that they are skating,0.0089400108191213
41,156,Res showing that they are presso gy,something showing that they are skating,0.012267526442024
41,157,? showing that they areelijating,something showing that they are skating,0.0129051620648255
41,158,survey formally that theyflutter Retrie subtract,something showing that they are skating,0.0
41,159,ances showing that they are Perlating,something showing that they are skating,0.0219397864011983
41,160,Samuel showing that they are SUMating,something showing that they are skating,0.0076081787922015
41,161,title showing that they are Ainating,something showing that they are skating,0.0
41,162,otimes showing that they arelasse Rafael,something showing that they are skating,0.0074937322643744
41,163,labels showing that they are Noticesating,something showing that they are skating,0.0091803278688524
41,164,europé showingrequests they are Reviewating,something showing that they are skating,0.0083758389261744
41,165,Could showing that they are selbst explains,something showing that they are skating,0.0089132670551936
41,166,forall disciplineerves they are Eclipsevern,something showing that they are skating,0.0087362346828516
41,167,Samuel showing that they are Césarating,something showing that they are skating,0.0076483986165396
41,168,dboimes that they are Perlating,something showing that they are skating,0.0
41,169,MTV showing that they are Perlating,something showing that they are skating,0.0
41,170,Autom attacked that they are References Bul,something showing that they are skating,0.0
41,171,... showing that they are displaysating,something showing that they are skating,0.0114324851166956
41,172,∑ showing that they are estavenating,something showing that they are skating,0.0309526829887094
41,173,labelsangers that they are Storiaating,something showing that they are skating,0.0
41,174,sessionearch that they are audienceating,something showing that they are skating,0.0
41,175,surveyured that they are Perlating,something showing that they are skating,0.0
41,176,Association showing snapshot they are iterationsating,something showing that they are skating,0.0072309655465756
41,177,μ料 close they are Toolating,something showing that they are skating,0.0
41,178,session showing that they are Seemsating,something showing that they are skating,0.0087739032620922
41,179,causa showing flows they are Noticesating,something showing that they are skating,0.0098036135113903
41,180,Parseottoutput they are Seemsating,something showing that they are skating,0.0
41,181,RewriteRuleними Awards they are Amaating,something showing that they are skating,0.0
41,182,something preserve that they are Toolating,something showing that they are skating,0.0
41,183,Board showing that they are Stepspan,something showing that they are skating,0.0
41,184,Children showing that they are Perlating,something showing that they are skating,0.0400885070935827
41,185,occellow that they are Lors María,something showing that they are skating,0.0
41,186,something showing that they are CNNating,something showing that they are skating,0.3933865450398639
41,187,membersnameizont they are Parameterating,something showing that they are skating,0.002095675653891
41,188,mysql showing that they arePermission Initialize,something showing that they are skating,0.0
41,189,Association showing that they are opensating,something showing that they are skating,0.0
41,190,title showing that they are Invalid Deutschland,something showing that they are skating,0.0
41,191,something++ that they are Lors zich,something showing that they are skating,0.0
41,192,survey showing that they are Seit Alf,something showing that they are skating,0.0
41,193,Subpdf that they are Halfating,something showing that they are skating,0.0
41,194,Association showing)]( they are Seit Stefan,something showing that they are skating,0.0074243913090948
41,195,algebra showing that they are Jess Uniti,something showing that they are skating,0.0082406698185467
41,196,Lemma showing that they areписан Malays,something showing that they are skating,0.0092184960850937
41,197,something showing that they are Column impl,something showing that they are skating,0.0
41,198,survey Work that they areCLFormat,something showing that they are skating,0.0
41,199,survey fatal that they areFoo Während,something showing that they are skating,0.0
41,200,� Workdefn they are Parameterating,something showing that they are skating,0.0
42,0,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.89530685920576
42,1,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.89530685920576
42,11,What structure separ per two areas in the room and is commonly used to hold onto for support when going up and down?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.8927154706094321
42,12,Whatnavbar separates two areas in the room and is commonly used to hold onto for support when going up and down?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.910978692668817
42,14,What structure separates two areas in the room and is commonly used to hold onto for support when going up andста?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.9010473094979976
42,19,What structure separates two areas in the room and is commonly used to hold onto for CBS when going up and down?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.8992416034669394
42,21,What requirement separates two areas in the room and is commonly used to hold onto for support when going up and down?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.900216138328514
42,23,What structure separates two areas in the room and is commonly used to hold onto for support términ going up and down?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.8949079089923999
42,24,What structure separates two areas in the room and is commonly used to hold onto for support when going up and understanding?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.8770063119927705
42,25,What Disc separates two areas in the room and is commonly used to hold onto for support when going up and down?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.8922026590010619
42,30,What structure separates two areasвест the room and is commonly used to hold onto for CREATE when going up and down remarked,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.8987022350396378
42,31,What structure separjpeg two areas in the room and nouvelle commonly used to hold onto for округа when going up and down?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.8981581798483045
42,33,What structure separates two areas in the room and is commonly used to hold onto for Pfarr when going up and down?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.8979776092451986
42,34,What structure separates two areas in the room and is commonly used to hold onto for reliable when going up and down?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.8909550460371748
42,35,"What("" separates two areas in the room and is commonly used to hold onto for support when going up andyst?",What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.8821428571428414
42,36,What Нор separates two areas in the room and is commonly used to hold onto forহ when going up and down?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.8943852680989187
42,37,What structure separ{$\ two areas in the room and is commonly used to hold onto for support when going up andreset?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.8912299657842447
42,38,What structure separates two areas in the room and is commonly]/ to hold onto for supportitä going up and Dorf?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.9046587215601136
42,39,What structure separates two areas in the room and is commonly previously to hold onto for support when going up and down?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.9041689225771358
42,40,What ruolo separates two areas in the room and is commonly used to hold onto for Offic when going up andç?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.8896713615023314
42,41,What SeverTablesates two areas damage the room and is commonly used to hold onto for support when going up andHz?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.6685552407931893
42,42,What admaminates two areas in the room and is commonly used to hold space for support when going up and down?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.9096623563218228
42,43,What structure separugh two areas in the room and is commonlyographic to hold onto for support when going up andaft?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.8753157704799553
42,44,Whatbero separates two areas in the room and is commonly used to hold onto for support when going up and krit?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.8914450035945203
42,45,What rund separ♠ two areas in the room and is commonly used to hold ab forchrome when going up and down?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.9192501802451168
42,46,Whatecho separates two areas in the room and is commonly used to hold onto for support when going up and down Я,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.8898519321054371
42,47,WhatProps районеates two areas in the room and is commonly used to hold onto for crack when going up and down?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.9035103510350871
42,48,What constant separates two areas soldier the room and is commonly begins to hold Knight for support equals going up andrek?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.9204749910039416
42,49,What structure separates two areas in the room and is commonly used to hold onto for Lü gennaio going up and down?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.8965330444203522
42,50,WhatTM separates two areas in the room and is commonly used to hold onto for supportT going up and}}{ik,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.8778860028859871
42,51,What structure separates two areas in the room and is commonly used to hold onto forspan when going up and down?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.9044953962809008
42,52,Whathalten separates two areas in the room and is commonly lequel to hold onto for support when going up andseau?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.8992416034669394
42,53,What structure separates two areas in the room andSF commonlyг to hold onto for support when going up and down?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.9054151624548572
42,54,What structure separates two areas in the room and is commonlyMake to hold onto for support when going up and downgså,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.9180209461899436
42,55,What Cong separates two areas in the room and is commonly used to hold onto for support when going up and down depart,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.8967997123336768
42,56,What Informят quel two areas}) the room and is commonlyabord to hold onto for support when going up and down образова,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.9044156765383772
42,57,What structure separates two areas in the room and is commonly Mult to hold alco for support when going up andreference?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.9192849404116844
42,58,What structure Julesates two areas in the room and is commonly used to holdное for support when going up anduly?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.9147747747747584
42,59,What None separatesQU areas in the room and is commonly used to hold onto for tarde when going up and Blo?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.8740129217515995
42,60,What structure separates two areas in the room and is commonlyhigh to hold onto for support when going up and down eleven,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.9091729866377588
42,61,What structure separates two areas in the room and is commonly teeth to hold onto for support when going up and down?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.9073205914172212
42,62,What Philadelphia separates two areas in the room and is commonlyRED to hold onto for support when going up and downŤ,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.8865030674846466
42,63,What Smith separates two areas in the room and is commonly used to hold parish for support when going дей and down?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.9121353979113987
42,64,What structure separates two areas in the room and is commonly used to hold Tem forQL when going up and songs?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.9189140596907422
42,65,Whatoon separatesamba areas in the room and is commonly used to hold onto for mog when going up and�?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.8661020003604097
42,66,What structure separрий two areas in the room and is commonly le to hold onto forembl when going up and down?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.8942619992782228
42,67,Whatapk separates two areas in the room and is commonly}</ to hold onto for support when going up and down?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.896452368089305
42,68,Whatobserv separatesnd areas in the room and is commonly liter to holdizzata for support when going up andour?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.920606279321528
42,69,What Vue separates two areas fatto the room and is commonly used to hold onto for support when going up and dou?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.808775731310928
42,70,What eigen separates two areas in the room and is commonly used to holdzione for support when going up and tang?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.9170124481327636
42,71,What zem separates太 areas the room and is commonly used to hold onto for support when going up and актив tract,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.8341146772448461
42,72,WhatSeq separates two areas in the room and is commonly hy to hold onto for right when going up and down?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.8887685084868023
42,73,What structure separates two areas in the room and is commonly used to holduta for support when going up andorientation?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.9097146984470764
42,74,What националь separates two areas стала the room and is commonlytb to hold onto for support when going up and down?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.9085857680587756
42,75,What structure Archivlinkates two areas in the room and is commonly tib to hold capable forauthor when going up and down?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.9164712249684122
42,76,Whatcentral angularjsates two areas in the room and is commonly used to hold onto for registers whencentering up and down happy,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.0
42,77,What structure separates two areas in the room and is commonlyéc to hold onto for Think when going up and down?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.9084507042253356
42,78,Whatnachägtates two areas in the room and is commonly used to hold onto forimientosbere going up and down?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.8966445361564526
42,79,What structure Beginnates two areasenty the room and is commonlyeless to hold onto for support when going up and Slo contract,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.8860599494402152
42,80,What cart separates two areas Vik the room and is commonly evident to hold Arbeit for support when goingdbc and down?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.0033182259630948
42,81,What src separates two areasMethods the room and is commonly used to hold onto forfw when going up and down?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.8964215069231991
42,82,What XML separates two areas in the room and is commonlyActions to holdDocument for support when going up and down?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.9212854305831212
42,83,What structuremuates eingesetzt areasberto the room and is commonly used to hold onto foristry when going up and down?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.8858891288696745
42,84,Whatkow separates two areas in the room and is commonlyه to hold onto for support when going up andschrift?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.905602594127168
42,85,What Susan Dropates two areas in the room and is commonly used to hold onto for jest when going up andging Employee,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.6097869266883241
42,86,What structure separomm two areas in the room and is commonlyknown to holdчна for supportлення going up and percentage?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.9139513951394976
42,87,What structure separates two areasfollow the room and is commonlyographie to hold onto for support pia going up and down?,What structure separates two areas in the room and is commonly used to hold onto for support when going up and down?,0.9084038150080816
